mint,burned,burn_utc,burn_signature,current_raw_owner,current_world_staked,current_beneficial_owner,current_world_staking_wallet,latest_event_utc,latest_signature,quest_user_wallet,quest_staking_wallet,current_stake_deposit_utc,current_stake_deposit_signature,best_known_last_qualifying_quest_utc,best_known_last_qualifying_quest_signature,quest_history_source,deep_history_status
5dUb1zBDF5SJbPDQsqqA7NpFTEV6a6xgXUbLB7FvvZAF,0,,,Db1meMQEgj8dCwzhR5W6coWt1yV4iEaQsYPKKDyGRUqW,1,Do9VaY2ru9QtaTWdhmuwc2Z9rj4rZ7D6EShdLTvxnp6h,Db1meMQEgj8dCwzhR5W6coWt1yV4iEaQsYPKKDyGRUqW,2025-08-28T19:59:45Z,4i8bvvMhSHtd36JNLWvbodBQUqLFFXF2GScbp66Q1qvwAG7jK6L5Z5voryiWkapXxWsYeKZ35JyGJyx2meTTyjAw,Do9VaY2ru9QtaTWdhmuwc2Z9rj4rZ7D6EShdLTvxnp6h,Db1meMQEgj8dCwzhR5W6coWt1yV4iEaQsYPKKDyGRUqW,2025-08-28T19:59:45Z,4i8bvvMhSHtd36JNLWvbodBQUqLFFXF2GScbp66Q1qvwAG7jK6L5Z5voryiWkapXxWsYeKZ35JyGJyx2meTTyjAw,2026-08-26T21:34:16Z,5y9KKMidZA2pNm3QLD2z2j7BfPbwsAQt6HEVyCQMK7sSkCy7PRQUy35JJG3GRnTBDLDeD6YVxYpw9nXSayk6pTiK,INDEPENDENT_LIVE,LIVE_POST_CUTOVER
5eYfguhsy6asNr87C9TQNZKKq6SGb5oMnKcraQrvvcxz,0,,,8TAx5eRzjvYioRmc83vrzWuEzhav63ccEs7ZuzndxddU,1,Cwg4F9HnwEKktX662TLjYvUjvZStpQHss9BasJYSaGPj,8TAx5eRzjvYioRmc83vrzWuEzhav63ccEs7ZuzndxddU,2023-08-02T18:51:39Z,2xMzsCtf9YXMucrkTYQAhpLiXpWuaSJNYdesvwqiCUVPGv9uNJAnCy5VtpfFMMsVTNkmNiQgESTBVbxeTYMuC84n,Cwg4F9HnwEKktX662TLjYvUjvZStpQHss9BasJYSaGPj,8TAx5eRzjvYioRmc83vrzWuEzhav63ccEs7ZuzndxddU,2023-08-02T18:51:39Z,2xMzsCtf9YXMucrkTYQAhpLiXpWuaSJNYdesvwqiCUVPGv9uNJAnCy5VtpfFMMsVTNkmNiQgESTBVbxeTYMuC84n,2026-08-28T06:25:53Z,3wyPJbJFHo4Fvu7Und18ezfHzbJFeq5FuiuZQzTTQAzrrC7RmAWXjXmonJge3e898SwmhStEUrJE6grUaYQ74KcV,INDEPENDENT_LIVE,LIVE_POST_CUTOVER
5eYoFNvo8hQk44MAkHWJDEL1FxkCPUMjVm92E17Pbngi,0,,,BfBqvwoNLVSEvrjukaRUdex72PEF234oY8RogGtqFRZv,1,7LscpY288mvuC8kBax5KhcxH9BucLs9cCndo2HUi5xWb,BfBqvwoNLVSEvrjukaRUdex72PEF234oY8RogGtqFRZv,2025-12-01T14:26:00Z,5np8v8eXaEgXPML8dNSrHNLpWXtHQeTNMQ9YKuQ11XGQiQz1wGnaYRs2TBGJgKydXuTPwXSNWqynZr55V15hXRun,7LscpY288mvuC8kBax5KhcxH9BucLs9cCndo2HUi5xWb,BfBqvwoNLVSEvrjukaRUdex72PEF234oY8RogGtqFRZv,2025-12-01T14:26:00Z,5np8v8eXaEgXPML8dNSrHNLpWXtHQeTNMQ9YKuQ11XGQiQz1wGnaYRs2TBGJgKydXuTPwXSNWqynZr55V15hXRun,2026-08-25T07:31:11.000Z,4rtP3LQdxEFrF724Pcfj9eTdaMqDrbmvi11ewwfNYdLQTN1Zi9niu13zAFrmkA5n1V2cgfjmM8vUtzGWXEcmBYKc,DUNE_LIVE,LIVE_POST_BASELINE
5evvbgPRxGJwS95NkyEcm1UQ1EHr5sshYCN3PARUpXrJ,0,,,BBZ1rhcm7EyMDKDqveG4LmTmfEM576SJfgrUMqB9UyCK,0,BBZ1rhcm7EyMDKDqveG4LmTmfEM576SJfgrUMqB9UyCK,,2026-08-24T08:30:19.000Z,ig9Ltku4rKCkGfnVLWPB8qG4ck41bt5ecESJEL86ao338yxr8FPHqw4gqEGi3uQrj3dKtF2VXZS8GzS2ZV66M1a,,,,,,,,
5fxs9Nfvx9vJgcRyCT9HFCVCi42tkQiUHKxqYsxrYgZ7,0,,,FYL4LRChq2a6w8PenydNEd1ExoKpBVNpueitXAXanSGy,1,FpqrjWJpTNwv1b1nu3Kouzn7KRZeAxcvyXfHgkGFQ9Gd,FYL4LRChq2a6w8PenydNEd1ExoKpBVNpueitXAXanSGy,2025-04-19T15:06:18Z,4WkFF5wL9BbFg49B4JUgG3cnvvwtiEUAeDduWNXstcbygWRhpbCBbTiNPiUeLzB1GZ91nH3HBcoP7egyfVowL9X2,FpqrjWJpTNwv1b1nu3Kouzn7KRZeAxcvyXfHgkGFQ9Gd,FYL4LRChq2a6w8PenydNEd1ExoKpBVNpueitXAXanSGy,2025-04-19T15:06:18Z,4WkFF5wL9BbFg49B4JUgG3cnvvwtiEUAeDduWNXstcbygWRhpbCBbTiNPiUeLzB1GZ91nH3HBcoP7egyfVowL9X2,2026-08-24T04:22:35.000Z,5oK95ozVzmUYxqJmZd7NLGb2U4oYDLVTieQMPA7TJve19iKQ41uaDdvJ8VHYNmcxSnH1A7BK2NrfTFFcJbTUKTey,DUNE_LIVE,LIVE_POST_BASELINE
5gW3eMocfVe5DKrFNm1XN4Trsop3vn2yyagUQ7U8VUfK,0,,,BfBqvwoNLVSEvrjukaRUdex72PEF234oY8RogGtqFRZv,1,7LscpY288mvuC8kBax5KhcxH9BucLs9cCndo2HUi5xWb,BfBqvwoNLVSEvrjukaRUdex72PEF234oY8RogGtqFRZv,2025-12-01T14:45:29Z,5bQ8Aae4k5WdjasStTyxUN8WHCr2TYv6daeWFc9cKGMQ53Mg1kUGrdPqZv8tqWEycsYw36WXYf4M28E7iSzZz6A6,7LscpY288mvuC8kBax5KhcxH9BucLs9cCndo2HUi5xWb,BfBqvwoNLVSEvrjukaRUdex72PEF234oY8RogGtqFRZv,2025-12-01T14:45:29Z,5bQ8Aae4k5WdjasStTyxUN8WHCr2TYv6daeWFc9cKGMQ53Mg1kUGrdPqZv8tqWEycsYw36WXYf4M28E7iSzZz6A6,2026-08-25T07:31:11.000Z,4rtP3LQdxEFrF724Pcfj9eTdaMqDrbmvi11ewwfNYdLQTN1Zi9niu13zAFrmkA5n1V2cgfjmM8vUtzGWXEcmBYKc,DUNE_LIVE,LIVE_POST_BASELINE
5h6g2RsYF14Tzr6kw71fzxqqNLppNmJC4UXzeHcD6udL,1,2026-08-24T15:31:42.000Z,5ARbAonBGTcFmtMuUqoy75CkZVxVYLUj1X6H43zBfaasJxG9hYd5fWSq1byWty1sgZ7iZ19rjs3QpiGCukNxV9Yp,,0,,,2026-08-24T15:31:42.000Z,5ARbAonBGTcFmtMuUqoy75CkZVxVYLUj1X6H43zBfaasJxG9hYd5fWSq1byWty1sgZ7iZ19rjs3QpiGCukNxV9Yp,,,,,,,,
5jY8ZYsTWgkJ8xUw3EjRFy3NrdPnGf9QhJRfdGCix64m,0,,,8TAx5eRzjvYioRmc83vrzWuEzhav63ccEs7ZuzndxddU,1,Cwg4F9HnwEKktX662TLjYvUjvZStpQHss9BasJYSaGPj,8TAx5eRzjvYioRmc83vrzWuEzhav63ccEs7ZuzndxddU,2022-08-20T08:29:20Z,4UGVwj8r1VsxMQw5vzFdSygN1udzaaQVTVv8ymNB5KmSjW5HhJczYf6ni6zxeZV7y1NVw9aDYgVARDA8fEcWrJmQ,Cwg4F9HnwEKktX662TLjYvUjvZStpQHss9BasJYSaGPj,8TAx5eRzjvYioRmc83vrzWuEzhav63ccEs7ZuzndxddU,2022-08-20T08:29:20Z,4UGVwj8r1VsxMQw5vzFdSygN1udzaaQVTVv8ymNB5KmSjW5HhJczYf6ni6zxeZV7y1NVw9aDYgVARDA8fEcWrJmQ,2026-08-28T06:25:53Z,3wyPJbJFHo4Fvu7Und18ezfHzbJFeq5FuiuZQzTTQAzrrC7RmAWXjXmonJge3e898SwmhStEUrJE6grUaYQ74KcV,INDEPENDENT_LIVE,LIVE_POST_CUTOVER
5k7wMjGRpmavHuJoBWgpN5avHKEHm9Gh44ApgxpaFkuY,0,,,8TAx5eRzjvYioRmc83vrzWuEzhav63ccEs7ZuzndxddU,1,Cwg4F9HnwEKktX662TLjYvUjvZStpQHss9BasJYSaGPj,8TAx5eRzjvYioRmc83vrzWuEzhav63ccEs7ZuzndxddU,2022-11-23T17:17:37Z,3grEz3zVpHGZfUHf9oEfvbKuqaF6ow3FBAn9rMhtvaboZH5LfyZ52oqZtfpM4stHZtpumbeG3qCMcFYJdtQ65qhi,Cwg4F9HnwEKktX662TLjYvUjvZStpQHss9BasJYSaGPj,8TAx5eRzjvYioRmc83vrzWuEzhav63ccEs7ZuzndxddU,2022-11-23T17:17:37Z,3grEz3zVpHGZfUHf9oEfvbKuqaF6ow3FBAn9rMhtvaboZH5LfyZ52oqZtfpM4stHZtpumbeG3qCMcFYJdtQ65qhi,2026-08-28T06:25:53Z,3wyPJbJFHo4Fvu7Und18ezfHzbJFeq5FuiuZQzTTQAzrrC7RmAWXjXmonJge3e898SwmhStEUrJE6grUaYQ74KcV,INDEPENDENT_LIVE,LIVE_POST_CUTOVER
5msJUKU85yu1WRyU1ViDpMAqAWVwxTRpFfn1u2Yjt5t8,0,,,BfBqvwoNLVSEvrjukaRUdex72PEF234oY8RogGtqFRZv,1,7LscpY288mvuC8kBax5KhcxH9BucLs9cCndo2HUi5xWb,BfBqvwoNLVSEvrjukaRUdex72PEF234oY8RogGtqFRZv,2025-07-06T15:47:46Z,3zQvQG8cvYwk5XxawYLEgaEN716e3QXdTomNkkXazdcGS7zTEhHVz8tAFpziiM6b7DAHAptRNHkUW4eFzrnGHMJ9,7LscpY288mvuC8kBax5KhcxH9BucLs9cCndo2HUi5xWb,BfBqvwoNLVSEvrjukaRUdex72PEF234oY8RogGtqFRZv,2025-07-06T15:47:46Z,3zQvQG8cvYwk5XxawYLEgaEN716e3QXdTomNkkXazdcGS7zTEhHVz8tAFpziiM6b7DAHAptRNHkUW4eFzrnGHMJ9,2026-08-25T07:31:11.000Z,4rtP3LQdxEFrF724Pcfj9eTdaMqDrbmvi11ewwfNYdLQTN1Zi9niu13zAFrmkA5n1V2cgfjmM8vUtzGWXEcmBYKc,DUNE_LIVE,LIVE_POST_BASELINE
5nrJuW1chq2zqrcRuBfiQxB3W82kPY8AsJd1CbGBGZGB,0,,,8TAx5eRzjvYioRmc83vrzWuEzhav63ccEs7ZuzndxddU,1,Cwg4F9HnwEKktX662TLjYvUjvZStpQHss9BasJYSaGPj,8TAx5eRzjvYioRmc83vrzWuEzhav63ccEs7ZuzndxddU,2022-09-09T09:27:36Z,3GAE5hvqw3yTsTSJcR8j4HGZyGURhH9GHwqLDoXahkTAXqVyek591xP6ukuDbfhHjGbr7oJaHnreTSC4wuF3WEHs,Cwg4F9HnwEKktX662TLjYvUjvZStpQHss9BasJYSaGPj,8TAx5eRzjvYioRmc83vrzWuEzhav63ccEs7ZuzndxddU,2022-09-09T09:27:36Z,3GAE5hvqw3yTsTSJcR8j4HGZyGURhH9GHwqLDoXahkTAXqVyek591xP6ukuDbfhHjGbr7oJaHnreTSC4wuF3WEHs,2026-08-28T06:25:53Z,3wyPJbJFHo4Fvu7Und18ezfHzbJFeq5FuiuZQzTTQAzrrC7RmAWXjXmonJge3e898SwmhStEUrJE6grUaYQ74KcV,INDEPENDENT_LIVE,LIVE_POST_CUTOVER
5nvHiZqW1QiSo9gtUUFcRw1yTyo1nQ7wXtCoiaZcfPPV,0,,,38Bj4DFXhAkDxB6Atj66kdxGZfhZEC3ejRX1HDh1YFKj,1,8Vpqxxbon9s4Hnk2eMhysjx6XKjHiUgEUAm3MSq9yQv2,38Bj4DFXhAkDxB6Atj66kdxGZfhZEC3ejRX1HDh1YFKj,2025-04-09T18:09:22Z,3x8nNemK6Rm25FHsEydJPUDXFyBrjgthwF9VbBb8bPvgtQfpCgTCPg3EDSbLRacaQUF5jSmKLdDdVKT9u7muBgWk,8Vpqxxbon9s4Hnk2eMhysjx6XKjHiUgEUAm3MSq9yQv2,38Bj4DFXhAkDxB6Atj66kdxGZfhZEC3ejRX1HDh1YFKj,2025-04-09T18:09:22Z,3x8nNemK6Rm25FHsEydJPUDXFyBrjgthwF9VbBb8bPvgtQfpCgTCPg3EDSbLRacaQUF5jSmKLdDdVKT9u7muBgWk,2026-08-21T19:39:25.000Z,4AT1PFFkyADXcz2QFJi78yrTeP8dAhFkfWJU5JCvpEx2a7pWsAxn14owrdqpvwkTU7bAzxxCYoBijEksgty9W6qe,DUNE_LIVE,LIVE_POST_BASELINE
5q6QvTDUbjWrmNdXfo3gdqyBh34y54ZwUvtQ2Rfxp8WZ,0,,,8TAx5eRzjvYioRmc83vrzWuEzhav63ccEs7ZuzndxddU,1,Cwg4F9HnwEKktX662TLjYvUjvZStpQHss9BasJYSaGPj,8TAx5eRzjvYioRmc83vrzWuEzhav63ccEs7ZuzndxddU,2022-08-05T06:32:00Z,4oj4fHkN92hDAntAFjeGrgWdVWaDLNyKj3FD9L5KPLDNAoeyebGkQ9S9e71GyAp4CCSY3aNYC7ciVm5WDixjwAmP,Cwg4F9HnwEKktX662TLjYvUjvZStpQHss9BasJYSaGPj,8TAx5eRzjvYioRmc83vrzWuEzhav63ccEs7ZuzndxddU,2022-08-05T06:32:00Z,4oj4fHkN92hDAntAFjeGrgWdVWaDLNyKj3FD9L5KPLDNAoeyebGkQ9S9e71GyAp4CCSY3aNYC7ciVm5WDixjwAmP,2026-08-28T06:25:53Z,3wyPJbJFHo4Fvu7Und18ezfHzbJFeq5FuiuZQzTTQAzrrC7RmAWXjXmonJge3e898SwmhStEUrJE6grUaYQ74KcV,INDEPENDENT_LIVE,LIVE_POST_CUTOVER
5q6pmyNZ7hydz5rt3JW2w6h4rvuLHMRY3pAHMg9WWqK5,0,,,FYL4LRChq2a6w8PenydNEd1ExoKpBVNpueitXAXanSGy,1,FpqrjWJpTNwv1b1nu3Kouzn7KRZeAxcvyXfHgkGFQ9Gd,FYL4LRChq2a6w8PenydNEd1ExoKpBVNpueitXAXanSGy,2025-04-19T15:11:05Z,5B5uyBk7SEj7ZNq8JEmgUX5umCe8TLEWZAJzVK3PwesQT346WAFtKxgwXuyShhorry6dBHyz4K9tczUA2tG4xKPV,FpqrjWJpTNwv1b1nu3Kouzn7KRZeAxcvyXfHgkGFQ9Gd,FYL4LRChq2a6w8PenydNEd1ExoKpBVNpueitXAXanSGy,2025-04-19T15:11:05Z,5B5uyBk7SEj7ZNq8JEmgUX5umCe8TLEWZAJzVK3PwesQT346WAFtKxgwXuyShhorry6dBHyz4K9tczUA2tG4xKPV,2026-08-24T04:22:35.000Z,5oK95ozVzmUYxqJmZd7NLGb2U4oYDLVTieQMPA7TJve19iKQ41uaDdvJ8VHYNmcxSnH1A7BK2NrfTFFcJbTUKTey,DUNE_LIVE,LIVE_POST_BASELINE
5vjJvCbkvpeY1NRpgJPssg3ZpjzZdPmJuP8zyoDsWTR4,0,,,DM5YNogviE6YxVESWYG9TaZ9q4qiBLAJmxnA1LQRFMGZ,1,B1Pv8HZNHGdXC8qTsNGLCJKpnoetE2Y52RyeoJW9pE5Z,DM5YNogviE6YxVESWYG9TaZ9q4qiBLAJmxnA1LQRFMGZ,2025-04-15T02:12:26Z,5ptZFPzgsBAzqtExCDU3zC9GmAHFruqXYZgcPLRvmUL5cn4u4sseH8TdU7y6dYNv7VNxgtBtphTbSMxBqQNB4FPb,B1Pv8HZNHGdXC8qTsNGLCJKpnoetE2Y52RyeoJW9pE5Z,DM5YNogviE6YxVESWYG9TaZ9q4qiBLAJmxnA1LQRFMGZ,2025-04-15T02:12:26Z,5ptZFPzgsBAzqtExCDU3zC9GmAHFruqXYZgcPLRvmUL5cn4u4sseH8TdU7y6dYNv7VNxgtBtphTbSMxBqQNB4FPb,2026-08-31T09:39:48Z,5rqET3n1SkPB9jrcz8yM3KNBt6b2Q925G69tDBYwhL5yd6cLZzD3gSDSSgsbFqwtJkuaCoAvuRNq3eCNaKxhpdWi,INDEPENDENT_LIVE,LIVE_POST_CUTOVER
5wbAZ9Xwpy8ro2J4f2dTKsnXPTPDELDvKE4MoELCZk1i,0,,,8TAx5eRzjvYioRmc83vrzWuEzhav63ccEs7ZuzndxddU,1,Cwg4F9HnwEKktX662TLjYvUjvZStpQHss9BasJYSaGPj,8TAx5eRzjvYioRmc83vrzWuEzhav63ccEs7ZuzndxddU,2023-08-02T18:51:34Z,4AcqVb6WkAeoRr2UXpc9j984CRrjeTG8YXaVhAKAepEosNMp4VVYwppUxeF7HRWi3bLaLQJGsz4JBepbj66TWvA2,Cwg4F9HnwEKktX662TLjYvUjvZStpQHss9BasJYSaGPj,8TAx5eRzjvYioRmc83vrzWuEzhav63ccEs7ZuzndxddU,2023-08-02T18:51:34Z,4AcqVb6WkAeoRr2UXpc9j984CRrjeTG8YXaVhAKAepEosNMp4VVYwppUxeF7HRWi3bLaLQJGsz4JBepbj66TWvA2,2026-08-28T06:25:53Z,3wyPJbJFHo4Fvu7Und18ezfHzbJFeq5FuiuZQzTTQAzrrC7RmAWXjXmonJge3e898SwmhStEUrJE6grUaYQ74KcV,INDEPENDENT_LIVE,LIVE_POST_CUTOVER
5wqsufVedSpnBhG8hZkMWWQocZJVn9KwmcauJ3ZD6qLC,0,,,8TAx5eRzjvYioRmc83vrzWuEzhav63ccEs7ZuzndxddU,1,Cwg4F9HnwEKktX662TLjYvUjvZStpQHss9BasJYSaGPj,8TAx5eRzjvYioRmc83vrzWuEzhav63ccEs7ZuzndxddU,2022-08-05T06:32:29Z,5VLvXQwPgAccq4kaCX2sjoGSPoGeBz9pCoyBxajv5msfnKr6YR9nLmeJs5t5ygNaD8vWFuVbuY8nyBt1LJwTxBSy,Cwg4F9HnwEKktX662TLjYvUjvZStpQHss9BasJYSaGPj,8TAx5eRzjvYioRmc83vrzWuEzhav63ccEs7ZuzndxddU,2022-08-05T06:32:29Z,5VLvXQwPgAccq4kaCX2sjoGSPoGeBz9pCoyBxajv5msfnKr6YR9nLmeJs5t5ygNaD8vWFuVbuY8nyBt1LJwTxBSy,2026-08-28T06:25:53Z,3wyPJbJFHo4Fvu7Und18ezfHzbJFeq5FuiuZQzTTQAzrrC7RmAWXjXmonJge3e898SwmhStEUrJE6grUaYQ74KcV,INDEPENDENT_LIVE,LIVE_POST_CUTOVER
5y25X8Y1Zm6N75V2rswtitvSWj4w4WYVHYkYyouVLrBh,0,,,8TAx5eRzjvYioRmc83vrzWuEzhav63ccEs7ZuzndxddU,1,Cwg4F9HnwEKktX662TLjYvUjvZStpQHss9BasJYSaGPj,8TAx5eRzjvYioRmc83vrzWuEzhav63ccEs7ZuzndxddU,2026-02-02T14:59:52Z,2QEMjxNBPYTUimFCBkJMmj7BGJEKoq77fmbDCqUrEqiScFsXdDZYPb79KRs6shjLvJjPeXh7spUhprNUaVWMJX6g,Cwg4F9HnwEKktX662TLjYvUjvZStpQHss9BasJYSaGPj,8TAx5eRzjvYioRmc83vrzWuEzhav63ccEs7ZuzndxddU,2026-02-02T14:59:52Z,2QEMjxNBPYTUimFCBkJMmj7BGJEKoq77fmbDCqUrEqiScFsXdDZYPb79KRs6shjLvJjPeXh7spUhprNUaVWMJX6g,2026-08-28T06:25:53Z,3wyPJbJFHo4Fvu7Und18ezfHzbJFeq5FuiuZQzTTQAzrrC7RmAWXjXmonJge3e898SwmhStEUrJE6grUaYQ74KcV,INDEPENDENT_LIVE,LIVE_POST_CUTOVER
5yhcPcMfAVkcdEjoNjGzxYQXKEghD7EQtgZHipSekQ3G,0,,,8TAx5eRzjvYioRmc83vrzWuEzhav63ccEs7ZuzndxddU,1,Cwg4F9HnwEKktX662TLjYvUjvZStpQHss9BasJYSaGPj,8TAx5eRzjvYioRmc83vrzWuEzhav63ccEs7ZuzndxddU,2023-08-02T18:52:15Z,4UWijcrv6UptdTX6VmgasXAewVedxgfvPRwDjt6sZJdtnfHTVXia2bVgAvy8TdTaoErp1oqSHdsUNnchfCmV7mDh,Cwg4F9HnwEKktX662TLjYvUjvZStpQHss9BasJYSaGPj,8TAx5eRzjvYioRmc83vrzWuEzhav63ccEs7ZuzndxddU,2023-08-02T18:52:15Z,4UWijcrv6UptdTX6VmgasXAewVedxgfvPRwDjt6sZJdtnfHTVXia2bVgAvy8TdTaoErp1oqSHdsUNnchfCmV7mDh,2026-08-28T06:25:53Z,3wyPJbJFHo4Fvu7Und18ezfHzbJFeq5FuiuZQzTTQAzrrC7RmAWXjXmonJge3e898SwmhStEUrJE6grUaYQ74KcV,INDEPENDENT_LIVE,LIVE_POST_CUTOVER
5z2jFSDJcUuqnet1A6jee7ZJJjciW7bBe7x5uTqNeomE,1,2026-08-24T15:31:42.000Z,UCukEF7TvxuBqHXSQELawTYQFUccY6Jh4enDht5MdbvmYReCdkMdyqCtLzxYu6qRvn69yW3Yj13JamBzjm6XjMX,,0,,,2026-08-24T15:31:42.000Z,UCukEF7TvxuBqHXSQELawTYQFUccY6Jh4enDht5MdbvmYReCdkMdyqCtLzxYu6qRvn69yW3Yj13JamBzjm6XjMX,,,,,,,,
5zkvVs45kfTuFaZ1ZdKHwkdk53R7JviEVNR9m86PQGzW,0,,,DM5YNogviE6YxVESWYG9TaZ9q4qiBLAJmxnA1LQRFMGZ,1,B1Pv8HZNHGdXC8qTsNGLCJKpnoetE2Y52RyeoJW9pE5Z,DM5YNogviE6YxVESWYG9TaZ9q4qiBLAJmxnA1LQRFMGZ,2025-04-15T02:20:11Z,4k2n1hhNtX2ywsWPSS3pbqYywWAe4unF4WFtoAtSVMgMhS3HbND4LLCDjjpDxdtahr9dSUPJ3uEMrQLieZasTnwd,B1Pv8HZNHGdXC8qTsNGLCJKpnoetE2Y52RyeoJW9pE5Z,DM5YNogviE6YxVESWYG9TaZ9q4qiBLAJmxnA1LQRFMGZ,2025-04-15T02:20:11Z,4k2n1hhNtX2ywsWPSS3pbqYywWAe4unF4WFtoAtSVMgMhS3HbND4LLCDjjpDxdtahr9dSUPJ3uEMrQLieZasTnwd,2026-08-31T09:39:48Z,5rqET3n1SkPB9jrcz8yM3KNBt6b2Q925G69tDBYwhL5yd6cLZzD3gSDSSgsbFqwtJkuaCoAvuRNq3eCNaKxhpdWi,INDEPENDENT_LIVE,LIVE_POST_CUTOVER
627Z9fkrkjwXkqnGG95PJr9yY8Dd6J4R1x7AsgSoqcRV,1,2026-08-24T15:31:42.000Z,2Tk1gAwX7bzvFM3NbEqFeVfe3arMwRg5ZBXpqADfai8mhs8C6f9sPkCSj3vhGx4pfHpieQBGjnuQtAshsKGuVNCG,,0,,,2026-08-24T15:31:42.000Z,2Tk1gAwX7bzvFM3NbEqFeVfe3arMwRg5ZBXpqADfai8mhs8C6f9sPkCSj3vhGx4pfHpieQBGjnuQtAshsKGuVNCG,,,,,,,,
62vkNRfVM4vQSXd19nUiSVobm2DJKke35uhZMHrpxCqt,0,,,8TAx5eRzjvYioRmc83vrzWuEzhav63ccEs7ZuzndxddU,1,Cwg4F9HnwEKktX662TLjYvUjvZStpQHss9BasJYSaGPj,8TAx5eRzjvYioRmc83vrzWuEzhav63ccEs7ZuzndxddU,2026-02-07T15:33:18Z,3WwCojuP72cVKYyoZAKavbhwc45jtoMB1hiDoyefbrnuzGhe2CgbZWQ7Yt5MuZZkMy16U2NF4yekC8sbjLgAsWeK,Cwg4F9HnwEKktX662TLjYvUjvZStpQHss9BasJYSaGPj,8TAx5eRzjvYioRmc83vrzWuEzhav63ccEs7ZuzndxddU,2026-02-07T15:33:18Z,3WwCojuP72cVKYyoZAKavbhwc45jtoMB1hiDoyefbrnuzGhe2CgbZWQ7Yt5MuZZkMy16U2NF4yekC8sbjLgAsWeK,2026-08-28T06:25:53Z,3wyPJbJFHo4Fvu7Und18ezfHzbJFeq5FuiuZQzTTQAzrrC7RmAWXjXmonJge3e898SwmhStEUrJE6grUaYQ74KcV,INDEPENDENT_LIVE,LIVE_POST_CUTOVER
66XQU4LnpRWVQ5xZDJv68YaFP59JtYoUDHrPPV7689Cd,0,,,8TAx5eRzjvYioRmc83vrzWuEzhav63ccEs7ZuzndxddU,1,Cwg4F9HnwEKktX662TLjYvUjvZStpQHss9BasJYSaGPj,8TAx5eRzjvYioRmc83vrzWuEzhav63ccEs7ZuzndxddU,2023-08-02T18:51:29Z,4j2r5b5HHQfWJgkneQCvwPQQRKbDRkDKBytsUMqEYcnKMAmTSd7kJbT4N5Afe7qvyqqmhXd8Z7C6r67wctLZiaDj,Cwg4F9HnwEKktX662TLjYvUjvZStpQHss9BasJYSaGPj,8TAx5eRzjvYioRmc83vrzWuEzhav63ccEs7ZuzndxddU,2023-08-02T18:51:29Z,4j2r5b5HHQfWJgkneQCvwPQQRKbDRkDKBytsUMqEYcnKMAmTSd7kJbT4N5Afe7qvyqqmhXd8Z7C6r67wctLZiaDj,2026-08-28T06:25:53Z,3wyPJbJFHo4Fvu7Und18ezfHzbJFeq5FuiuZQzTTQAzrrC7RmAWXjXmonJge3e898SwmhStEUrJE6grUaYQ74KcV,INDEPENDENT_LIVE,LIVE_POST_CUTOVER
66t9VuzE9gyjEphBo8So4NZyDkfznuY1LrnactBTsYXg,0,,,FYL4LRChq2a6w8PenydNEd1ExoKpBVNpueitXAXanSGy,1,FpqrjWJpTNwv1b1nu3Kouzn7KRZeAxcvyXfHgkGFQ9Gd,FYL4LRChq2a6w8PenydNEd1ExoKpBVNpueitXAXanSGy,2025-04-19T15:12:54Z,1aFuVLJQ3s9jkdAm5fSMHaAndDnwYS6MSrh4jKReT4EMnZMMaDuKcY2kfjVbnz7nahmcnvzYr8af7ifCpv2s4wT,FpqrjWJpTNwv1b1nu3Kouzn7KRZeAxcvyXfHgkGFQ9Gd,FYL4LRChq2a6w8PenydNEd1ExoKpBVNpueitXAXanSGy,2025-04-19T15:12:54Z,1aFuVLJQ3s9jkdAm5fSMHaAndDnwYS6MSrh4jKReT4EMnZMMaDuKcY2kfjVbnz7nahmcnvzYr8af7ifCpv2s4wT,2026-08-24T04:22:35.000Z,5oK95ozVzmUYxqJmZd7NLGb2U4oYDLVTieQMPA7TJve19iKQ41uaDdvJ8VHYNmcxSnH1A7BK2NrfTFFcJbTUKTey,DUNE_LIVE,LIVE_POST_BASELINE
67y4po4ZYJgae1KpaiFKBVGcT66c1Lz96jf8HJStfs3,0,,,DM5YNogviE6YxVESWYG9TaZ9q4qiBLAJmxnA1LQRFMGZ,1,B1Pv8HZNHGdXC8qTsNGLCJKpnoetE2Y52RyeoJW9pE5Z,DM5YNogviE6YxVESWYG9TaZ9q4qiBLAJmxnA1LQRFMGZ,2025-04-15T02:15:31Z,3KyEX48wGQTCYwd2z6MEWkQkqLqrf2gnTVGCDHTGEjpmBtCco8g6imNVdTYp2CCMArbAYvTriJs36xaxVjtcpxLV,B1Pv8HZNHGdXC8qTsNGLCJKpnoetE2Y52RyeoJW9pE5Z,DM5YNogviE6YxVESWYG9TaZ9q4qiBLAJmxnA1LQRFMGZ,2025-04-15T02:15:31Z,3KyEX48wGQTCYwd2z6MEWkQkqLqrf2gnTVGCDHTGEjpmBtCco8g6imNVdTYp2CCMArbAYvTriJs36xaxVjtcpxLV,2026-08-31T09:39:48Z,5rqET3n1SkPB9jrcz8yM3KNBt6b2Q925G69tDBYwhL5yd6cLZzD3gSDSSgsbFqwtJkuaCoAvuRNq3eCNaKxhpdWi,INDEPENDENT_LIVE,LIVE_POST_CUTOVER
