signature,slot,block_time_utc,received_at,tx_success,hero_movements,world_calls,quest_hero_updates,market_sales,source
285LTDcn9ZCA53EaaM2xDTieqXH7Yas58YmcBdQizTpCTCn5gzkyaNNPhbKRBRQ9yoKj1VEW8orZU5jdEp1oEN53,444714490,2026-09-06T05:35:22.000Z,2026-09-06T05:35:24.533Z,1,,,0,,HELIUS_D1_RAW
386sqF8ZvAQiZEaFSkn7Vni6GVNcs8jhha2CBdeTJWdswNUgwD3hmyj3MVn9KTERUSAdTVdutE9aFmCpHWsCwvNs,444714492,2026-09-06T05:35:23.000Z,2026-09-06T05:35:24.977Z,1,,,0,,HELIUS_D1_RAW
2JFWjFNcy8sxqqkoieLNW4zr7whChZuzkLVzjuLBacb7Wjvha3j5fCWMfo8vXoiuX6Tmd5FUgDcJcL8trcArBWRA,444716303,2026-09-06T05:44:57.000Z,2026-09-06T05:44:58.931Z,1,,,0,,HELIUS_D1_RAW
5ocj9QxR3BhDkvrLGYiJQCznbin59J2hYZJEYP1Em6o7y6C8LXBBdne1KZi2o3Gvg1srFhAn4j29cXSidLE7FctX,444721389,2026-09-06T06:11:49.000Z,2026-09-06T06:11:51.238Z,1,,,0,,HELIUS_D1_RAW
27p1MAtfvdnNxLfgHvGzdMYG2pBYXgULKKVP3dNDDTaYzzJcYrNQVxaUtzYteCJwd9ZN7a4BZKx3yTddLcxSpNGk,444722509,2026-09-06T06:17:42.000Z,2026-09-06T06:17:45.016Z,1,,,0,,HELIUS_D1_RAW
3f9tGhmUHykSvU9urUAGMxA7jxDRZyWjS58aHVTfFmHfBT7AeS5d7d8bW5GRywna9weWLdVx1nA9EgrMEfhsJZbD,444722945,2026-09-06T06:20:02.000Z,2026-09-06T06:20:04.481Z,1,,,0,,HELIUS_D1_RAW
zW7ACnecDvqazWGmriQDQer4cvsEQSzAWv6L9rP3FJTxi4fpi37HKyCwWcqLzXEpqGKFNLUKKLAoZGAHmQEjDW2,444732852,2026-09-06T07:12:20.000Z,2026-09-06T07:12:22.301Z,1,,,0,,HELIUS_D1_RAW
64eEKxwCEE2b9UaR8HqrWQPJnxn8FBJX3Ej7ctC5ukhHa9HZEjJ4pSnZcryBHLB7C1vZqmWpv9DZnRULhzYpo8wQ,444741270,2026-09-06T07:56:37.000Z,2026-09-06T07:56:39.981Z,1,,,0,,HELIUS_D1_RAW
27ucPdrNMkXxGTtq3QwxUSAgK1UwRnjnb2ec4XZKK3JsmQWXjCrnnA6GSeSoEiiACqKkyhPrKvc3sc8cx8amA24i,444747715,2026-09-06T08:30:34.000Z,2026-09-06T08:30:35.963Z,1,,,0,,HELIUS_D1_RAW
39f3XpeWTP4ydQvv9jX6c1A2adAzQxqHssy6SnxK1tEZW1wMWanPZ88CVFx9RptHMic95v4LY7wS2Msjgu3qCW3,444747776,2026-09-06T08:30:53.000Z,2026-09-06T08:30:56.442Z,1,,,0,,HELIUS_D1_RAW
4LU5zTgqgpfhbuAZuNxDMTBsv4FW6SMDSef4oeP6qhp9g9q1irY8NMpyuviVHwZZhorE7oj5b6TGL7Ct6gyLQyEi,444747838,2026-09-06T08:31:13.000Z,2026-09-06T08:31:15.511Z,1,,,0,,HELIUS_D1_RAW
2XBAac4yYGuhLmVRBfwxbLn9pQiEEkn1s6MmKrZTFfAQAs4vopetTkv59xSSpVYgyFFJ6joaNjHYHUkBibe2Tjyn,444747893,2026-09-06T08:31:30.000Z,2026-09-06T08:31:33.459Z,1,,,0,,HELIUS_D1_RAW
HbVceVJPAkYVFxajLh5QALhubXmSC6ES4zf9N6NseJPqfXgmt3HyTVrHbBQb8jQt6pR58ZgqSVDDaz4tmuRmrkC,444750033,2026-09-06T08:42:49.000Z,2026-09-06T08:42:51.337Z,1,,,0,,HELIUS_D1_RAW
3JgQ3R2Amyjx6ExXKkixtLp3ZZEN7wo91YALbp2hYARbAwCG1EWsm7wLEAThs1scTbGuTot7gUrP7cfqxR2yR7yf,444750226,2026-09-06T08:43:50.000Z,2026-09-06T08:43:52.882Z,1,,,0,,HELIUS_D1_RAW
53rTzTYTAjf582pFHV3KoZsHHzJZpSdeiY4hT7suychWXkBiTR4SYt86Pdpdmc4mpijcnWxKZ4idJ6u4PtEmBhrR,444750302,2026-09-06T08:44:14.000Z,2026-09-06T08:44:16.598Z,1,,,0,,HELIUS_D1_RAW
2CbHgnQRVozJJ4Vonv4vzgTRb44LA77xw5v2dPiMzRtqp7VjXHBXdk48jDbUs6HMHqjfXfZCXrJkNMpsG62t9NAx,444750452,2026-09-06T08:45:01.000Z,2026-09-06T08:45:04.570Z,1,,,0,,HELIUS_D1_RAW
4HCwPKUokzKywrUSX8PE7SvBZiUcbyGJRX991jPUCJSxYD7FJ24PjeNNBLGvj74ZppDX9q8dh62a7kNCRHipJ2Cm,444750452,2026-09-06T08:45:01.000Z,2026-09-06T08:45:04.548Z,1,,,0,,HELIUS_D1_RAW
3Fqm2F4nbszn6oQmgzT6jUU5eCScRF1urmVqCeyLMdsMBE11zegHXxYc2mGPf6fSLGxwtnooxo8KDMuYPpLeNhPv,444750645,2026-09-06T08:46:03.000Z,2026-09-06T08:46:05.656Z,1,,,0,,HELIUS_D1_RAW
YtWZ1VxfTfemoqED3aLQnf8W63x9FvJ9UkSqYDnuaKKstAZ3weLoHeX35McmUydvEhg7QKdDQDxnua4uPbdSyhx,444750645,2026-09-06T08:46:03.000Z,2026-09-06T08:46:05.624Z,1,,,0,,HELIUS_D1_RAW
5G6zGCUGwJg3Ncbg7o8B4Qf2wtsUNRu7KjSnT2bj7bLFtvG5TW8HpnaYj3NKycBCYe9BaqSDSwzTxCJUxsmFEJnJ,444750711,2026-09-06T08:46:24.000Z,2026-09-06T08:46:26.501Z,1,,,0,,HELIUS_D1_RAW
5vjtmt14C2ecNmkKCFwMtiQeKMECMT2nymDsi1aGTp42mVZYVHX93v1TaRMN2y4HiHhzWVg9vqTPfib964MpZDjf,444750711,2026-09-06T08:46:24.000Z,2026-09-06T08:46:26.479Z,1,,,0,,HELIUS_D1_RAW
5VgF9LvVWf4xGxXhuKFfNcAVGZx6LcjSnXsuYkEVvMLb63sKNqawB5BK7siFCGwnpMCtR2deMsN8VkAwCFDXdYWL,444750794,2026-09-06T08:46:50.000Z,2026-09-06T08:46:52.943Z,1,,,0,,HELIUS_D1_RAW
BV8XHi6md3a2fRBRcfTfvtcUdKWaFhgWfepdorkM4fLByzCjXPQQLJ17p2QXbxDfDSWSYZSpPTRjQHse8U35fpb,444750794,2026-09-06T08:46:50.000Z,2026-09-06T08:46:52.952Z,1,,,0,,HELIUS_D1_RAW
3X7NuvCgpj4Um93xkncvyV4JFtyTXKJirUTzWCX5uQXYd4yNA3EJjHmaYPwKXBudMkJ95hYJh38S3KiBn7LpBovi,444751828,2026-09-06T08:52:16.000Z,2026-09-06T08:52:18.274Z,1,,,0,,HELIUS_D1_RAW
2pmYZyLKH1PzrxW8FrUoFNdTxvjznJ87Et2Lj2RmFAc5o9Az8JSCqyt3TKyY17pQE3FFE8m1GmEs3Vo1nFqGQhDg,444759291,2026-09-06T09:31:38.000Z,2026-09-06T09:31:40.902Z,1,,,0,,HELIUS_D1_RAW
5pyZN2duzkzj26woaYJp21G7GDaD2HUqZXdBaLr4ykTv6AhVzQf3Mn2arhfCyeAWWT2XyJrAd3eepwqe8AGqKBjm,444759291,2026-09-06T09:31:38.000Z,2026-09-06T09:31:40.900Z,1,,,0,,HELIUS_D1_RAW
4GPCncSUCir3Mon22tEtUmEWywCkXfGXgQcHQzKTuTZAS9ZF5NwK8skJmqrgeBNRtk3LmdKAJYpVrLCVJbbBMkcD,444759959,2026-09-06T09:35:11.000Z,2026-09-06T09:35:14.039Z,1,,,0,,HELIUS_D1_RAW
4QoAo5yVM66iRA4MUe1jmsE1joXZdjB92Mvc8vca23MNs3T6QP8EJoBzCJDB8qtCkLNKk2Xo3u6fWNfa4LqdTfU5,444759990,2026-09-06T09:35:21.000Z,2026-09-06T09:35:24.755Z,1,,,0,,HELIUS_D1_RAW
4qhhfUgepYTeG8fyLZuuAF252uBhaaYW9NTrB7T9je3koVkUtH9J9QQofi7WSZ2fe1cYV4f4dW1AwCaTniSb2PwD,444760239,2026-09-06T09:36:40.000Z,2026-09-06T09:36:42.150Z,1,9StzYAinRr4oG6SU8M9B9qNcAVNZJYgt21qaXvgyxDV1:BURN_OR_SEND_TO_ZERO,,0,,HELIUS_D1_RAW
5HZttFkEBrHPpEcTPffQtPgyxdkM2MF8MmZ1SzcULTrsEXDUjNDyaJKPySv4uY3eDcefaBcMt52y9fXnfdVC4o9V,444760239,2026-09-06T09:36:40.000Z,2026-09-06T09:36:42.145Z,1,4j4gzamLBwKQrT9oNACSs9MMajVQQUwizFK5Eb7Wm5Uc:BURN_OR_SEND_TO_ZERO|6KtDhHCgGdzPwryTE7yfm1JRNdbQB7kGQGELbznQp74T:BURN_OR_SEND_TO_ZERO|8VFXLyXT3GZKCEGxL3gNE9bwPNYg63G4q8V9fvmbejyi:BURN_OR_SEND_TO_ZERO|HBMw3LLUqLjQS1E3ZNenbPPydc736VyksMWAFpXvfYFe:BURN_OR_SEND_TO_ZERO,,0,,HELIUS_D1_RAW
5YSTFKm3gKtNZ5YFbFgqJGAhvworc1WASeicWtKH4bw3Ux7LeVqfwjSpqjnMKyd8ykWW5KTJF9wgB9hewWNaexqn,444761834,2026-09-06T09:45:04.000Z,2026-09-06T09:45:07.168Z,1,,,0,,HELIUS_D1_RAW
3WngfSwxX7wzLzLy3mwrwdY9X9cq1FXKNKrMew4hYCSt3RzvrUoSJWwNVY34LNrY9TBnwPMVy1GcUdXM1nrpNxvr,444767744,2026-09-06T10:16:19.000Z,2026-09-06T10:16:21.458Z,1,,,0,,HELIUS_D1_RAW
4cgzEALXTaj6dmkUP8CYsQAkHCuXWxPcWaJmhe9HY2bWgcdGZ8z475Ee5xqRRUdBJRSzRduuSuR6sEXywp6i4aVg,444767796,2026-09-06T10:16:36.000Z,2026-09-06T10:16:38.219Z,1,,,0,,HELIUS_D1_RAW
4S2jt6XsDpkuKf7sWBnaj6BAKfYhHDpKNPXyTjK6wzKitjE9Ynq6PrPq6n3H3sZRC2hnLzeeC4qurQPqkjWbtJeD,444767805,2026-09-06T10:16:39.000Z,2026-09-06T10:16:40.848Z,1,,,0,,HELIUS_D1_RAW
5wjCmj7EhWsEsQ471WU2saU9TCeYSzBwjPJmHYzLzabL58PNXdscVDW85BC3swFVtJE7yBmrVauKFXxNq8PCz8No,444767853,2026-09-06T10:16:54.000Z,2026-09-06T10:16:56.198Z,1,,,0,,HELIUS_D1_RAW
3CUetRonZzCvd3s4RtnzzRmXYXVECGdrNJgSdoBfHcbcD7PrEKFTArxEA31RXJjJnHM7Gsfit7WCkxtyvMjXogpL,444769401,2026-09-06T10:25:06.000Z,2026-09-06T10:25:08.570Z,1,,,0,,HELIUS_D1_RAW
1S2wRNEawTpn8JLPdhY7f2MWwMP4yVVw2a7msb9RKzJQG6tCKx1L3deVjurFaHMU7r5apwMxQS66WxozFYo9cRk,444770103,2026-09-06T10:28:48.000Z,2026-09-06T10:28:51.209Z,1,,,0,,HELIUS_D1_RAW
Qv5Ca3jQ4kZqmVULqUHFiDBBYrmx9X2uYpmMkoQPiDF1DADf8S2x55rkBeTGhHeeQJHxCpkYMSZszEPxSbi63LQ,444786370,2026-09-06T11:54:37.000Z,2026-09-06T11:54:40.742Z,1,,,0,,HELIUS_D1_RAW
3u5R7NqDiULAGRx2z8ujvYndsetJABWXy7ioSUtgYHk88kGpS5EkTGt9kTonrdZ5ZB2DZN5cYuUsL21b1YByjmDE,444799336,2026-09-06T13:03:12.000Z,2026-09-06T13:03:14.813Z,1,,,0,,HELIUS_D1_RAW
27dcF7zZYwokttWivkjgLSiCuG6vFBpY3KrL9jY96fWvpx3TqDWCovJfN2QxBPcFhfGMrNCAngg3hv4AaYiPoEk7,444801813,2026-09-06T13:16:14.000Z,2026-09-06T13:16:17.848Z,1,,,0,,HELIUS_D1_RAW
5mLPEkRPs9xxwqcBePWGhAJBVCauGYM7RbqQUAV2eCqpY8zQBWpv2gBMkgKqQRoiC5akK7PJDpsyz6gWBYu7oZ8d,444801876,2026-09-06T13:16:35.000Z,2026-09-06T13:16:39.000Z,1,,,0,,HELIUS_D1_RAW
2zc5pVQpzPfAwXHHxirxT6JmoT1sKkts3KW1gcGSSUjruzFUCW7ykgE8TtrCzEfMZKKj6XbgobNd325snHDZXQKC,444802600,2026-09-06T13:20:25.000Z,2026-09-06T13:20:27.434Z,1,,,0,,HELIUS_D1_RAW
514vHEQsJnGEZt7ti1KcjJCifVQ1SUmutikFdf5zMcoEXLzSrBaadzuz3pKmnK85VD6afbicf7hpbdu1sP98jwE3,444802818,2026-09-06T13:21:33.000Z,2026-09-06T13:21:35.834Z,1,,,0,,HELIUS_D1_RAW
3V7afW4m4MXjeWKQeUL7wTzBUN2S3bmm1q4xYy7cWQnRvG13RUGKnrknJfG3EHdKXVpAHVh2jxeeKBjAvW9gyXg4,444803636,2026-09-06T13:25:50.000Z,2026-09-06T13:25:54.857Z,1,,,0,,HELIUS_D1_RAW
4Y63CZgwkztX43AaTsVvQqqDL4ALEXWuXgSUP2qyKTKACvN7RMKMUmD33Vd9Vjd8Wu4Yuf3353HL2aLkJRwo1mfR,444803902,2026-09-06T13:27:15.000Z,2026-09-06T13:27:18.353Z,1,,,0,,HELIUS_D1_RAW
48KkPkBJv1nUZkVFwEexpQVzTQKPFETCcnPw9QgvMktTzmcLeHcg5QwTQgYrRUSgPEzYKuEuP6NZ6XB7XLg9mbyL,444808656,2026-09-06T13:52:25.000Z,2026-09-06T13:52:27.757Z,1,,,0,,HELIUS_D1_RAW
5bSZpMFyU6s4jJgEUWSR9RW2QLRLwQk9TeWNF3RRcnmbdvNcAZuZ1YuhwcBkfhEmTXshiCKunpSVjWqq4z5Jr9TL,444808656,2026-09-06T13:52:25.000Z,2026-09-06T13:52:27.755Z,1,,,0,,HELIUS_D1_RAW
2QhY7T9kh7eqD7ACJk5GNRZvU4j4xxJkGqEAMvvRAdepFTgRqC1oeBXntYADcczkfxbQpZsDAdkZAtLVvHuVFjhd,444808804,2026-09-06T13:53:12.000Z,2026-09-06T13:53:15.447Z,1,,,0,,HELIUS_D1_RAW
K9W5jMs7cxwLGfsjzi6JUC9XRP9VnWokGg1KX14wR1urN3dxqXQXd1k9msHqudRjrnm52NJHVYZ4MBxprtiY1E9,444808804,2026-09-06T13:53:12.000Z,2026-09-06T13:53:15.412Z,1,,,0,,HELIUS_D1_RAW
5SBUx4vpZEvF5aqmzCjQJTboUhYU8X5tWVGJZvGsaxPQG6srVwYpjfB3UiXNSJryoRbHcF3CdrJoVJh29WGtWzjk,444808966,2026-09-06T13:54:03.000Z,2026-09-06T13:54:05.707Z,1,,,0,,HELIUS_D1_RAW
5kC6oHuYFeM3rZPK85tQEVjc1LgoKw9o9ixEh3A2UH7xuVUscwWgKTQNepAG4vssSZDc4j48UyUK3P1chZUNkGPA,444808966,2026-09-06T13:54:03.000Z,2026-09-06T13:54:05.723Z,1,,,0,,HELIUS_D1_RAW
24ArYuhfJfvxukqLT29RoWjHLf9YMAUGbd6kA5k7rXgrvzLGkFNFFfLcXFvZskmuiYqvTYoHZZ9G6QtHeccim7WH,444809281,2026-09-06T13:55:43.000Z,2026-09-06T13:55:45.470Z,1,,,0,,HELIUS_D1_RAW
27fNdcBNPaxMJUnWMwvjRA1F6S8itCS3o42S3jM3Beg5E16TTzBNxymxEXKfACNSFZM7UCjN5ps7c3emvF16K1uR,444809281,2026-09-06T13:55:43.000Z,2026-09-06T13:55:45.469Z,1,,,0,,HELIUS_D1_RAW
2rW4E868eRBKwFpcuQrvKNNkpHacvVnmwHgNV9Nek2GveMECWNm4qi4wG2deKHYMXDQUmgGEp6URkx7Kq42tDNRo,444809431,2026-09-06T13:56:31.000Z,2026-09-06T13:56:33.798Z,1,,,0,,HELIUS_D1_RAW
4r3d7dDnjoY7qQDt3m16xhMQJrxwLbVfNd2917jBLvkFZxN3mWf7B82HwK4yxUsfC9DohUNfr9FCXA9RhzkQ26H2,444809431,2026-09-06T13:56:31.000Z,2026-09-06T13:56:33.809Z,1,,,0,,HELIUS_D1_RAW
2LAt6QJJFXAbAHqA2ZhiMFgHk8FrECiR6nmPcHV62GQugfC1DQXRYfNUXv9CMTwtsQnafKkwqCVGZ3oRMV4R7fQc,444809584,2026-09-06T13:57:19.000Z,2026-09-06T13:57:22.753Z,1,,,0,,HELIUS_D1_RAW
4zYHUbZEEfxHtrsgC3rjpL3VFecLZW7awTPHho33QUrK8aKihWZiMVQfV5fEsTf8wkiBhLtvvio8RTDGMMsYMw61,444809584,2026-09-06T13:57:19.000Z,2026-09-06T13:57:22.772Z,1,,,0,,HELIUS_D1_RAW
yMCtPcB2Tzka837hYRosNzbeFECr1hCFHYzFFPnbDJT3MWcU6KwZaYtsagCtuTpLiGWyq3P3sxbxQM4rzUWuGVC,444809869,2026-09-06T13:58:48.000Z,2026-09-06T13:58:50.992Z,1,,,0,,HELIUS_D1_RAW
3FHkyQq7YHN76rx25Rr2JELLtDAvc5npxuMBJ1VFuAz6b4pNQRqAsQCvB1kQcefqC4sotBRvjnXCG9UZqjUjwTzE,444815696,2026-09-06T14:29:34.000Z,2026-09-06T14:29:38.638Z,1,,,0,,HELIUS_D1_RAW
2yThoFVW6MtwMY7ibz7QaPqiDVoGR91SeY1FJJjrFm7gFprGegXffNcJHfZg4rw3Uf1UV1vrkmDcNQSnFMnXWroh,444822331,2026-09-06T15:04:41.000Z,2026-09-06T15:04:43.662Z,1,,,0,,HELIUS_D1_RAW
3m66WVxcC9G2aQ9q2Vug5oy8TVdViBYuyuFZA3P5Tm5XVhLdkTaeiqqhfeDnn8cjpZM13cUnPCKKkWj1Jye1h4Mo,444822331,2026-09-06T15:04:41.000Z,2026-09-06T15:04:43.659Z,1,,,0,,HELIUS_D1_RAW
5vojvDPX7Dva9iweKzqY4FiRuEpHpNftzv7xXjfijEb2LAzJ8EREjrYyxbEvZ73sKchyynobWLBTxB9p1iKYfBKf,444822331,2026-09-06T15:04:41.000Z,2026-09-06T15:04:43.661Z,1,,,0,,HELIUS_D1_RAW
3dk51ZuoNqMwwjX9iFVN9G4GXBRkwMfD8JaEMkUXeutfrcPhXgz9FP82nwtwHcfhSMc1YAzx87c4iNKXc9wFA4PU,444822332,2026-09-06T15:04:41.000Z,2026-09-06T15:04:44.956Z,1,,,0,,HELIUS_D1_RAW
3hzrWhUabguZs7YKo6kub4jYTw1Rrw9t25Kec1mWJBDA8Uo512tyL1YZ39L4HaMMuNfFxBbSUE4GMLBjXrRaTMNJ,444822332,2026-09-06T15:04:41.000Z,2026-09-06T15:04:44.942Z,1,,,0,,HELIUS_D1_RAW
aiqHwoeFAZvmyGKutyaQ7HeYvfqHpVkQrBvSi19GpbLdrnn4DYyY9ismR4KYb3LzKB4mPvprHHj56DvPPP73gMQ,444822332,2026-09-06T15:04:41.000Z,2026-09-06T15:04:44.956Z,1,,,0,,HELIUS_D1_RAW
3KUVKg7asacVt1o8ddeLDGhHsKPmk1Z55VTuKYkSvY2bUqeKpTepS8GLhQKxWfhpbACirYNTdzEmBv5hiGfJW64M,444822334,2026-09-06T15:04:42.000Z,2026-09-06T15:04:44.585Z,1,,,0,,HELIUS_D1_RAW
3e5f29q8kDakz9LLxfP14ep15iTkLwUVjicx5cvpeiK57SNPexwj7mKQ8VrWbXmo8b8WEvVMaLaPaZQtHSPrN6kz,444822334,2026-09-06T15:04:42.000Z,2026-09-06T15:04:44.551Z,1,,,0,,HELIUS_D1_RAW
ADEdVERYd2ShFXuUwpjPDt3UjZ4H9aDYDCrKtN7Mv8ozWraeXAg3KfsNRqPZbSEYR1b2nVdZJtUFKrvfttUntis,444822334,2026-09-06T15:04:42.000Z,2026-09-06T15:04:44.561Z,1,,,0,,HELIUS_D1_RAW
wEmMzb3iTJyL1LA8dfPbSnJLH6zuQNFnpy6EHiz7MC7fTYThGMZYHpiS7gVNrDEFCUGqowcPLGmSG1YoLUsYmYy,444822334,2026-09-06T15:04:42.000Z,2026-09-06T15:04:44.583Z,1,,,0,,HELIUS_D1_RAW
21gDMmfPtQrbFK9Ew4wy3jd4R4CL1Qe8LbzmCYtRAw7vgwiuj5wbq2QAG4bi3kjLvNr6GXkHyEafNepwd8oeVD6D,444822335,2026-09-06T15:04:42.000Z,2026-09-06T15:04:45.505Z,1,,,0,,HELIUS_D1_RAW
2GMXWx2x7CE9CNVjqS7i2TNKUsZ5mEC1Lir25FaFL5Mypp2s7Pwcex1gANDxKKCT8gWco62yMRVceJ5CQ3gGqgD3,444822335,2026-09-06T15:04:42.000Z,2026-09-06T15:04:45.505Z,1,,,0,,HELIUS_D1_RAW
2UVSMtiK7kFjQshqgu5qi31U56CrXygjKiPfA8cMLU8dXRtus5sBhMG3HMALgJGAn7Jz8v9XcmqANxAQCn5UV9MQ,444822335,2026-09-06T15:04:42.000Z,2026-09-06T15:04:45.491Z,1,,,0,,HELIUS_D1_RAW
2urekVh5c9qvuAtL49qwTpqYf7as7t3MEGLb46vHxURqArLBtyAhapULWfhC1NRHcKmHVzarmgjoGzALcQUGiCcT,444822335,2026-09-06T15:04:42.000Z,2026-09-06T15:04:45.502Z,1,,,0,,HELIUS_D1_RAW
3NKu55UfepWFDdnYnwGuvy9SLoZkrRxP8ZECgniaMjB4SCHbaCFe9rNZZyu2x81oCUNZcUqSugWRi4inK2WWfKBS,444822335,2026-09-06T15:04:42.000Z,2026-09-06T15:04:45.536Z,1,,,0,,HELIUS_D1_RAW
3P5tbDmgAEazEQcYXWCx5e965MowrvZJHZANyJR1TAQHeMEuEHnrVNmUGhQ2SCcXkgYETJ2QqujcEqNwdacaWiCG,444822335,2026-09-06T15:04:42.000Z,2026-09-06T15:04:45.550Z,1,,,0,,HELIUS_D1_RAW
3jsSF2G3WhVbQcwCbHt6Pk43F2uHQ2pdguVbRYeS2KFx6Tcz9YdXp839xnyVVJ3j7jkuXrJgYMbhBUUqHW6YEVfi,444822335,2026-09-06T15:04:42.000Z,2026-09-06T15:04:45.510Z,1,,,0,,HELIUS_D1_RAW
4WG8y7xzRtyX8bM6Ue8tP4AfNeerzQQ55csixA6jE7WcmTCZy1NFgjAQZzHjofTgNwpmWMxMtWhgkRPQNaHPsJMp,444822335,2026-09-06T15:04:42.000Z,2026-09-06T15:04:45.482Z,1,,,0,,HELIUS_D1_RAW
4qUvdjP6eUMGrebSTopHrcrVXF6B8qiR6QSydbiePMsLngsshqcEaJ5JJdH7ik1otQtCz2oNJpGEwgX56f1Ju2b1,444822335,2026-09-06T15:04:42.000Z,2026-09-06T15:04:45.486Z,1,,,0,,HELIUS_D1_RAW
4yMQ49khfV6gdrMwnWGJFetXHKKXQmvj6CbZYGQtTpkErULe1MnicPmBSYg9YGa3WAq72V9TmgrisJT6Wp6jDb2h,444822335,2026-09-06T15:04:42.000Z,2026-09-06T15:04:45.509Z,1,,,0,,HELIUS_D1_RAW
54EUoeRRKzVHcoA7XarYCSmrpSC6WDkGonmiCahFkVntTHfHSHV5no7cZynZ3qCLzXbFwihBVQFptxsNKHtDkWae,444822335,2026-09-06T15:04:42.000Z,2026-09-06T15:04:45.506Z,1,,,0,,HELIUS_D1_RAW
5KYKKuV5YjL8KTPyXYWeKekVT75ZgetMg1MEepzDJJhYFwty2x39aVBJUW8m6uFEc395VUCXLfJ2BJcM2NrdnDWc,444822335,2026-09-06T15:04:42.000Z,2026-09-06T15:04:45.508Z,1,,,0,,HELIUS_D1_RAW
5P9g2ek9BqXMLmwnGAML8QeGiW8WXeaFr51TcdBTJUSG8UJC3MCw5NmznUKQ7KwF4JUiJiZbTtNn6DWwLzU6pRiJ,444822335,2026-09-06T15:04:42.000Z,2026-09-06T15:04:45.517Z,1,,,0,,HELIUS_D1_RAW
5PNmLG3WGVU6YLmGY7JX9YCEhSZiKhGX69GE5xjcHjGxto18c8ZKFo4XkxRmDT9iBxxQUVsu24beV34K2TNdmY2s,444822335,2026-09-06T15:04:42.000Z,2026-09-06T15:04:45.504Z,1,,,0,,HELIUS_D1_RAW
5W3UZp3rYePa7yo87rr6SW3KY3bNqmmafpA1hKNkscVCvCRxPFVVf516MAf2Pachw2z3B4AZnjGnaLSKoB8x8Qdw,444822335,2026-09-06T15:04:42.000Z,2026-09-06T15:04:45.477Z,1,,,0,,HELIUS_D1_RAW
5fV52eXxPwBmn1xC9sxRo1QuXZqa754KoTFcBYLyB8Z7wmixxxANftrcLUjsWjRNop9kVXBBByjUGagz1CtS3vAF,444822335,2026-09-06T15:04:42.000Z,2026-09-06T15:04:45.519Z,1,,,0,,HELIUS_D1_RAW
5hnk66NEcKk5WMq269TKfU6uyUUyP6vfRgSWTau9ZJ64mZEQZmz7b1a5yNUA1mfMmVDWGppkfKYy5AMw6t2vqwtk,444822335,2026-09-06T15:04:42.000Z,2026-09-06T15:04:45.533Z,1,,,0,,HELIUS_D1_RAW
5nBdNGspsQsEGmBxBSbZHKrWZ5VDQQ8CGxfGP8WQQtBq1V3TYE9isAxvpvNPUjKxk3mg5rYP5fiqVGj4VRdThsRn,444822335,2026-09-06T15:04:42.000Z,2026-09-06T15:04:45.489Z,1,,,0,,HELIUS_D1_RAW
62Wxzfz4FsaBSTEC8vNM8SYqz594RQmTvXXh8ywFRMjufMh8QjwyiBEXhGQfxUwM4E16MC9ZbMXd4sAKShm9ivfK,444822335,2026-09-06T15:04:42.000Z,2026-09-06T15:04:45.506Z,1,,,0,,HELIUS_D1_RAW
66mptngS7DuYDVb4P9g8EXPe6pBsrU8gJ1oLLbnzvQxPqKhB3z6b381KT8jt4inpnMxbhHzZrWQhUT2sXDh6KS75,444822335,2026-09-06T15:04:42.000Z,2026-09-06T15:04:45.482Z,1,,,0,,HELIUS_D1_RAW
BF8FYthBKXCtH9M9HN2mnAXXYSUZ7E4sdC9RfS7TUwdF1dTY216NL54Xd8U44saBRsKf5WbefFZmPNmmEJCejMy,444822335,2026-09-06T15:04:42.000Z,2026-09-06T15:04:45.509Z,1,,,0,,HELIUS_D1_RAW
ajggzLmPbYhU5uMdmxaZYWgWSmEz5bLwkVHkmCqTZwtgEbiRwnMWqr5q4hfW6N843RjUdYdu5rdE3eGkp273VoT,444822335,2026-09-06T15:04:42.000Z,2026-09-06T15:04:45.479Z,1,,,0,,HELIUS_D1_RAW
fSoLCoARxgRkp2pe7v6W5bJQYN64gmUp8LC6jCS6B2thSe4jsdGQXCAN2U1N78RkK5ShbsHRSY65UB5uTQBX5FQ,444822335,2026-09-06T15:04:42.000Z,2026-09-06T15:04:45.481Z,1,,,0,,HELIUS_D1_RAW
49xJXmYf7fEw2V4NScvXcB2Rh6HyhPaYcQQ6SSUcbZgzsVUf9HNy53w2Ddt2WdkmJJLFpfWwnvY68ejVXAoWYbGo,444824480,2026-09-06T15:16:03.000Z,2026-09-06T15:16:07.753Z,1,,,0,,HELIUS_D1_RAW
1ZiLuDxH8bpJiwp5pVZpjctqcbVQahHpPiiCpXhTeTYAe6jcCqvYyJXRrEsJgHHYDmsMZPGN7ThXG2aUb5STZQu,444833056,2026-09-06T16:01:28.000Z,2026-09-06T16:01:31.136Z,1,,,0,,HELIUS_D1_RAW
4YY8RYZGCCt9LFS381PdbKfK9Jsav1kkvdSfjkTSdPcFcfvh76FvbDbcygZfEymVHJZsk5AJajnVdV8fiVPTDpy4,444837990,2026-09-06T16:27:31.000Z,2026-09-06T16:27:33.445Z,0,,,0,,HELIUS_D1_RAW
